Id,Price
5502,230359.96714705345
4558,69442.38134538895
4181,139058.32669133667
8426,123247.0249552791
6611,171762.68352643985
14641,140929.29330761914
15539,261715.35899178524
13119,147112.62480819336
11716,193971.68244893217
7316,252594.9575564506
7791,102609.99958159952
13034,342277.50413423165
1068,284310.666630552
4060,175862.34599425193
10172,220384.68879382042
2591,183236.73153729213
12494,343356.6387311962
7828,374445.80423683865
15284,172111.16915773536
7947,181755.6146450771
16335,239126.79971022732
10234,332598.23107879533
2797,256409.0958459007
5341,231507.99276992763
3059,256058.62367536896
1559,68031.56406164158
15320,292680.81107193336
10284,391545.15883196855
4134,217111.1107967763
4481,194233.98053761537
7222,134652.79220574832
4062,274245.9080992675
2192,215066.43924598573
9637,191774.2153814815
16236,174352.0523528656
4272,163970.19833964374
9406,289673.65842850105
14309,233137.505508647
1946,290477.07018664456
16235,235101.28215361998
7146,158376.811382471
16784,224926.29118103883
349,332292.78189288365
6251,170505.83825776176
5128,369285.62868708064
11718,183937.58038698707
16721,85296.64906427397
12517,216335.84658041035
15961,185658.159952008
9428,157243.7066095049
14541,151540.99422981858
10168,110239.2737207618
11270,166584.96139642663
13210,204440.29971066085
11518,168304.25994838923
12612,147161.56481255562
16352,111534.37211790236
9935,150590.3119208539
15521,301719.671553553
11482,194679.05203366853
11443,185666.43476410792
9459,233360.67572478406
9218,187844.90598410234
854,152599.43327828406
5619,141449.91790374613
9208,177753.5806697263
4391,147116.8311956763
15207,159546.43687138092
7183,181680.96377598247
16442,213992.0276810679
7936,86375.72682492765
10606,398005.02074266935
4979,160455.0525454016
4854,310812.7638544361
16476,127492.37759986882
10516,159716.1688813674
16261,265102.27822924865
90,351870.99268302263
5433,175550.8256915434
14338,137340.03038142438
13487,205753.30111838863
8211,477296.15683609585
170,174001.21419793618
14051,96468.6925193591
10686,205150.5886419364
7595,322402.85202255927
6777,408271.1057206763
14661,172899.94515894438
13991,310230.55902779644
16795,174431.47154146686
2740,135467.6374003715
7368,387418.130467861
2413,247176.71803610228
1852,486549.96987663954
15200,349738.3246421862
8467,319821.54763088643
16379,246843.54975055574
3375,176076.27723036267
5945,484428.44463532534
2641,184886.54741413306
2837,319705.839536394
3498,221955.97523800237
10876,145544.80319910758
1285,232269.902291506
9285,240331.42338864206
4015,312683.55618044577
2526,184609.66573917435
7814,207187.6857045569
7117,265683.4920033072
12359,118982.29570650765
3303,228707.8347269559
13874,174238.72385415417
5484,193965.0675046059
15067,152097.21005650208
12639,215387.08303764308
3388,235482.03832538202
4256,202268.2134364839
15738,165138.04842604385
14049,174782.6800785498
15780,186668.02181223858
9564,178228.5884994116
11910,197998.12135212755
11315,200182.32628471035
1733,147887.32286879222
3910,384472.7511739354
7552,482900.6398468999
254,200675.36378788966
5222,211754.68789455542
8314,217152.4800819633
16743,263258.78673076734
10335,95363.6648168557
8226,279171.2130111334
12254,223266.78659203896
13152,215865.8504495127
15020,197960.84097336794
16349,218296.17733559493
11924,159027.03822646517
12543,188769.68819019524
14114,221675.93896389578
12318,247331.37225994907
15383,177959.24927887265
6679,257669.784114747
635,169377.90978554697
15993,260938.1421997617
11375,195693.2063332925
11216,179413.79395577405
15401,230445.8125167777
11301,139436.60472124367
13804,267371.57388562814
10839,192877.77441924968
1588,343018.70568552
3596,201469.47563411904
5816,166153.86546275901
8099,139842.11539293246
6551,187354.5109289858
14075,540673.4369741671
13431,194340.22115130862
9481,335271.5784947719
5295,148594.42698537125
15859,360989.38093632774
10634,324639.8133786584
444,232885.3418249703
11686,264624.76958572963
1213,209821.65747370865
13970,177339.112275606
6849,447662.9563394858
9911,220241.2302931305
5649,140079.17391087333
7184,211996.6719379959
5877,282506.9766639028
1655,252071.6993292305
15301,206567.35910413472
12389,258570.63157612714
5241,285192.8046447169
7048,167336.5780781852
10574,134922.1175300711
8593,167456.3174714674
4752,173492.30362787162
14663,169944.04534679803
10994,201776.32510776332
87,75022.08528898376
5132,125333.86817555438
6372,414918.956103807
7411,342384.5250435933
3319,264025.43025300966
9355,125793.73450036296
5139,248139.85953707178
56,296412.61972850945
3249,174976.46769667687
5047,89835.12183699125
13238,281733.41068746865
2190,271760.82292365574
15599,180731.01597401174
6542,148500.75289889297
1968,216917.7672589062
5630,133356.05913566757
9157,234887.8457255618
789,183988.2267256098
1413,257541.2154954063
12514,261123.28306433675
13459,136558.1606542904
1345,247749.4890474671
4034,197074.23835848214
15169,144467.52786757392
6770,247655.46844771263
3334,184829.5142674427
12998,153843.27823329772
15870,246348.61454495837
1871,162707.1136527182
5770,174945.96305290444
13196,103261.20990896426
7633,203108.7622786086
10699,207205.0881099465
15470,181529.97881398417
1903,508267.15532651386
13860,192918.0843535544
7649,157897.52295106082
11043,212968.50812816498
2922,255633.15979764148
7538,402594.857066597
9477,117617.97542703433
117,574785.1846129611
1457,246451.5303149836
7082,176159.7599022724
3053,265592.7087527061
12522,108942.63953306834
5744,474815.00659814745
13566,373339.48468775157
1464,136445.06262131993
3852,125083.82455695214
9557,244972.02393096447
14719,456279.93069838954
13978,126141.63136161295
3286,161597.45924515012
13019,377096.07769814477
1421,124763.5255203544
13502,173058.35441472748
14811,127518.53491995206
9297,327063.9027283994
7749,474502.12537978066
16555,138191.57749876723
14576,198853.26597450871
12766,170297.21734104826
4679,120281.15596121644
10033,213212.78719919221
11231,284302.5468227314
15112,150172.30601784505
10617,179382.4567264988
2175,165942.4670392896
16502,505512.3676099522
10106,198155.4364431326
12561,152045.55418323845
15907,317193.05647474795
8069,118714.85474062814
8316,122557.60928133657
12343,246678.09275335664
12092,174020.24894327938
1527,157380.21300711844
10010,225650.65281762998
655,100209.4605107156
10549,141293.3328504227
3248,115849.95141677151
13499,315476.43212595495
14959,204659.8707890477
6070,160826.90256790828
11360,235027.8782576178
12102,194925.13606097508
11870,248160.1681620006
3713,109598.49559206942
3230,144376.9857798918
7742,218951.98964501676
15092,334319.88764171524
8728,344234.8373237412
3386,141253.39350447597
9409,143084.47893493556
16545,266115.11047748075
3127,164609.4971771473
11344,171623.911018673
2112,204568.48985204147
7310,220091.7105155659
6313,202167.55471365713
3681,386904.4729083947
5114,356962.09824552515
270,150943.89363481617
14350,181501.400505005
12223,362576.64400602103
1066,181778.4725459271
16116,358799.6919714635
11410,533137.866880637
4088,150848.11433334957
5956,165197.37335542738
14669,149601.2295786928
13871,132745.64990322874
4126,246899.3633916459
12114,215203.91441516858
16607,172222.6466925014
4266,210726.3805791497
13518,206146.665437437
11856,297619.3216448858
3885,238758.4160774141
8891,157363.8040014189
4964,178718.00791152715
7696,143706.1526734347
6894,134947.81462036297
9766,178362.0662825375
4800,152592.90594433693
2840,195098.22730548115
4743,157820.60826865642
13562,482512.6174348853
8301,201945.1454118738
5405,185859.70167717634
1535,170468.3824325021
9073,124672.45657154586
1698,359918.09962517425
12262,234881.20057743957
6794,183937.58038698707
12701,185470.16721335985
8432,169089.51641374678
13540,138500.0685123528
8629,148057.58533969658
1440,181085.09236239808
8596,205521.97712280843
9575,274736.2917590862
14976,100579.23398301678
3149,229644.7852217178
5157,139458.0018751435
10748,177323.49561224418
9719,386687.69011283456
6376,191319.27279239523
9733,174413.36765248852
4749,199040.00971514866
4994,408847.48190064484
538,226612.1211032528
5512,135414.12894974087
9778,137880.33978348665
9761,147333.31808832745
3174,415364.01425121684
13429,189276.98747122983
10467,71780.00965148982
14129,189977.98732641514
13608,203778.8268349049
11106,153418.47884450865
12048,165582.4754151927
1054,339469.20726406586
3582,247961.35627756748
1566,153521.58884668697
11529,148185.10384668596
11859,152826.36279581767
10582,143437.62385302657
14907,468617.2932569127
14039,169663.4230512313
10489,138217.45910096442
3331,328160.1397684179
10153,236446.6349448529
5271,149668.6591815622
11871,388640.9002082008
776,131863.71368163222
3994,96024.0418960626
9433,73514.35514653228
14275,149454.62634679262
8030,234382.56602638666
8169,254002.42708342217
8053,185390.43025336944
4822,222124.10564026478
13197,212644.43603101274
13634,288534.7053806841
8951,168430.71824542788
12176,241157.12315482745
15471,144915.3820809828
14962,142060.77436774698
12512,115221.65207359481
8697,510346.36625823966
7095,221560.22027851935
13639,213048.04792278603
16660,166195.7769882941
5848,138113.2482217126
5386,191435.09101824043
10880,283652.6327490632
3954,180863.5918508379
13426,233071.26535676766
5966,219664.02715807612
16315,272018.0694265076
7455,189242.49648462856
11071,231190.7122059137
14740,215260.34695238993
16087,184068.36535069393
8931,238662.44568433374
15289,151054.46263565976
16089,280339.5320583046
12128,182545.3775315892
4724,217844.65580209903
8585,210696.9829677469
7188,240908.6039330475
5423,158141.73672643345
10488,202170.56158072283
5980,215970.62992522024
8376,229768.17731734004
12397,146156.34046460383
16496,209951.88859818887
4891,244242.1747590091
9710,141121.27314673684
6339,175916.39569887833
244,203310.66234911216
5002,233302.29203186385
5358,163004.4462619718
7636,152890.51785545962
9361,331583.31853780086
3601,124695.23894428293
15755,153283.86145268925
172,180814.03531517554
3037,314948.2205738118
577,272928.76981966104
3607,193715.33802413626
2515,100800.57646989023
10413,149375.95471074083
10511,242435.15671236598
4637,497747.7902618149
12736,285409.0457360352
9534,244824.421485664
11641,166668.65330860807
10419,268651.7227773039
15313,192405.68359922335
14915,194400.54647355503
12409,375668.40698583703
9405,126626.86502874938
14066,201773.54090820477
14108,193529.88813924804
11931,229916.34431106035
11464,329826.92158271605
926,150424.76630425217
11190,216568.01225461817
10260,174489.46861929464
12712,197134.10503827836
1234,222009.1125025888
11608,99999.06822474851
3776,252383.4821540025
4881,200573.82802282705
10266,164444.23202392197
3262,238030.45426534163
3576,404293.72268883453
16604,481120.3794880765
8041,213386.27418525904
10691,249638.27603578896
8357,169665.26706654523
11661,141009.14339192616
4453,233468.50018991347
15936,211516.49209717056
8463,255518.8794791499
15770,260557.97352185214
466,167507.26139706434
14965,84568.38322841778
11227,191957.3438363461
9894,270647.5340894755
11746,195549.2363305728
4118,142214.88092266422
756,337919.87518221675
15589,178449.25445815563
109,364402.5884246178
5778,220137.27844148487
1731,85141.31064725826
3450,137111.54172445674
2961,216602.20876141448
222,177731.47259166665
11454,361565.8879978646
7339,182450.66513615975
12096,91052.27605708153
14074,196875.29375646063
4058,335764.99161359173
6603,268439.3233000095
3289,117020.05306355782
16681,253178.12751088972
8200,311856.0110035581
3343,319669.9509167068
7802,172696.68647996132
2082,380515.79926350806
217,256316.37771192213
1720,174679.14119862893
7224,249639.2825961318
6176,138234.63375179257
12571,269577.7140649403
16666,349937.36583208956
8908,196663.09530327184
6914,175694.01500965224
5428,180193.275908863
381,183514.090056845
3991,202461.83596907379
16365,272245.0920470335
1046,207699.90582206525
391,151152.06478410523
9212,328207.0761516769
3022,191397.6000651603
9961,98904.46286296115
6764,267211.38829403935
7720,170033.7021480471
4809,223323.67664691937
8877,311888.32986750157
7817,175488.26926399994
10614,111445.17168100501
5553,231092.50948280105
16488,128663.19331362208
11002,163871.39444047087
13592,367308.0779322403
15050,229025.7209361585
13553,267122.7069938993
9041,209698.6889453442
5461,438902.72208790336
16274,389699.56529460935
2138,98232.34183751036
6245,157794.15416636958
8245,175834.41605489142
6491,209544.18385932053
13218,243667.02620804592
13101,98232.01134706111
10462,139559.50260598716
4079,177980.8061003715
1506,488330.35726282286
14107,123097.00836973246
12215,288340.57430496294
11576,344346.90541230986
10567,220323.61034811952
12713,215898.9491745282
1468,460715.64929567784
2549,260546.74096294874
4172,248198.19140182502
12380,243122.147627841
3513,99013.82908660553
8165,220952.4587331901
1127,203092.94154354118
14601,441753.16651019454
15526,331868.246247604
986,301220.9668529058
14968,199117.95268626395
9348,174379.41114809594
6317,253488.0587963494
7497,89155.17537885465
5079,343039.2838010815
528,173734.7310029336
10964,151073.52418066422
5812,309560.4411941638
11022,194284.66966861466
16251,125016.80817385144
5863,114641.45724040324
8664,203232.6042296834
5396,179590.59818456945
6917,226006.61532743872
12776,126432.19461192159
473,238981.02610349527
13333,223881.44985221975
13023,174352.2689815258
7357,219858.6784395556
10955,457613.0124210201
11914,404603.23596823687
12535,142193.88993509076
11205,176361.90245488007
13209,187719.62229153235
16119,385548.12932576676
2174,283025.31910743954
4834,185580.7964540332
10151,185221.52157084478
5584,207133.25261433478
6672,210536.43307975214
12858,272728.3957726733
5106,162817.2946431856
8884,166408.16699727217
13766,173964.04399515476
12556,109418.30556536275
12910,224312.5934956409
6258,122844.91288183277
7100,250699.72224914524
1793,196433.2376558449
3335,183978.28496344283
12835,195394.7442559754
10591,156344.63922294352
15707,270701.87239476375
16389,157536.8606823023
7440,418788.44256499165
6293,174476.79879628294
3937,192350.95354280222
16527,179027.52226085277
5102,231743.2907619904
10734,337964.95485366456
7986,153373.6280067546
6495,118258.95438528822
9571,265926.087494466
5131,217295.51741828627
10761,359860.5262409281
143,413855.74262943864
13829,151883.81131909453
13662,233008.09982851415
1771,146608.4973184157
5448,201792.30554046074
8594,159278.97684691093
12038,288116.3996906394
16471,174831.73831982148
16764,138899.824735882
1282,173849.09510919853
15101,261122.18752206923
9473,128612.83239149333
2324,375825.71458448697
14448,225063.83110966394
6000,71285.52790929697
2077,137673.31260403316
12960,226780.05654077188
15837,206260.29288591124
8805,244787.5149380639
9987,228262.416189042
1580,312432.1153783336
11089,124253.80054080789
10926,213465.61056426112
12773,411480.5099020386
6490,280744.82840030396
10858,125488.74256137341
2831,134865.99785891632
16326,149958.3229309018
371,177274.24817766016
8852,189999.5677542621
6713,262066.2068367007
4230,175477.7054375967
3639,216365.24632160715
3642,188352.7542581119
5149,194539.18484012477
2861,189180.81263814174
13300,88456.3083580049
2807,326268.6752633646
5919,105219.84025003904
12716,592866.7831428181
4271,240805.92625594477
16055,227958.9288605944
3747,204225.96639873856
5857,287150.8572701034
6884,350598.75561194157
16027,274401.76896861056
3512,339566.1167890825
5181,167949.3232379756
16732,271070.05101567873
1908,174145.7811304661
12082,165878.547295348
7286,139037.9961598978
8216,130466.02614370688
6929,334255.91631407687
3950,370615.6565230333
12479,176229.49193755546
877,132495.95005013063
1366,183147.66472298853
384,133773.27671542336
5767,202968.2590630384
6910,153566.4222886249
187,203377.13466039492
10164,315922.67548206355
8603,224595.09944895186
15834,201275.51073151358
3078,125789.82543369761
3479,252548.44095165542
6671,229826.37611042088
6078,182035.32751345512
16271,118135.46094765753
16191,154948.52519823486
11544,172015.14463727447
7781,178583.4469998973
14918,269838.51728068077
6238,187900.30523511642
12989,214641.67865565303
11907,250430.85631104375
9696,153165.2744047894
14084,352796.3987109047
3895,155385.87791111055
4367,191252.14859957827
8453,64408.063146963315
7638,344549.9461428616
8373,239359.16858283267
4674,184309.58188792973
15787,151687.19572809213
5903,243125.0030590008
13679,193019.65013312877
9018,361065.7239298693
15823,243192.65573951078
13289,141809.80645781723
9896,201596.2249694438
14436,193147.6173594091
5547,228831.83460912743
4048,403611.1744385169
16579,195667.1436406722
8550,202206.66299789207
9385,339876.8169112537
5242,151869.54449750608
31,239474.5684800048
6144,307267.1287316482
3990,199160.23063632412
2523,77093.84318537475
12608,264249.7410198701
7234,175519.26238609338
15264,215013.28609490924
9623,205133.93029182366
3161,339694.3921908137
7425,99685.58015423256
13021,274014.69834514376
4044,154035.89642580037
15411,242905.42020741376
979,313635.8087269941
5514,244138.74729474972
4817,168819.06989989735
2115,180403.15819835372
10571,299481.89633168443
8992,216764.23414620888
15546,196119.1599760805
11359,120938.37723110824
11972,175221.06344708515
12838,168062.86028804266
5948,122139.71514947942
422,319832.483163456
4855,152748.78631522763
16197,111312.28295447263
8926,457723.83330488595
5703,176818.40278612592
8848,215663.0517533966
7039,308742.05053446535
3806,158291.1700294336
15154,200171.77823082634
13132,187723.61797447887
7438,196900.6000201352
4398,238645.04935124324
2440,180860.72479291598
3751,154514.00557357812
1476,173539.65475449243
2264,317465.5067719183
16444,177262.66177531055
10704,157251.9138116855
4033,145362.97281371715
4508,116755.53715770243
16290,225530.95670197747
10387,205621.61048976376
5457,148488.3722937485
4910,275150.45999572414
7451,207470.24266366643
10732,168661.80598758225
8015,136669.00305735457
6148,181296.12428191843
5892,240406.54349859065
7825,220723.71388641233
6851,222164.79015831198
6633,205794.5409451027
2139,277864.3528698424
10213,291774.0058427786
2830,242614.27942268466
13907,141605.2195297781
15897,364749.0867835935
8311,180954.15610078696
14230,168076.34158642936
3878,179742.683417986
13732,179699.91565886055
12110,173449.92368118028
10675,375469.1260599424
12946,123832.57892545576
16754,218867.23103702758
4394,280971.9751745976
16728,174092.08687603328
14378,343632.15166812314
9949,170093.94716147633
994,177793.6324155223
13258,156850.02812337328
5883,385876.7494912682
6933,328918.71922933904
13193,223682.64431318585
13286,167682.85001299338
13407,351123.0040086592
7512,123773.9242519801
7221,191687.8378100636
14428,133044.55370788297
1740,190339.2906723459
3,141266.13779045577
12952,219393.694884713
11537,136335.6969470873
2558,136186.3882206163
14081,279501.9367139285
3517,272125.49006718706
7149,225211.82513866562
15777,112588.1673639787
8995,253611.95360191635
826,315979.6451227444
509,274727.9123716378
14875,302516.4716239726
6591,162970.5482812597
11283,98318.25112271628
9897,254012.35468855928
14902,177495.9948221959
14291,151452.84890825176
3162,240801.4321643184
4206,191824.35122038735
11580,202572.21346195933
2007,234665.94121186298
14939,251391.63613447305
13572,165935.094255779
10720,155786.17192736754
